,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
p_source[3078],0.134,0.043,0.061,0.221,0.0,0.0,33219.0,11199.0,1.0
p_source[3079],0.092,0.028,0.042,0.147,0.0,0.0,35236.0,10861.0,1.0
p_source[3080],0.081,0.026,0.037,0.133,0.0,0.0,38857.0,10625.0,1.0
p_source[3081],0.113,0.038,0.046,0.189,0.0,0.0,41805.0,11347.0,1.0
p_source[3082],0.094,0.034,0.035,0.159,0.0,0.0,36717.0,11195.0,1.0
p_source[3083],0.097,0.036,0.034,0.167,0.0,0.0,36562.0,11017.0,1.0
p_source[3084],0.111,0.037,0.046,0.183,0.0,0.0,40130.0,10901.0,1.0
p_source[3085],0.14,0.046,0.059,0.232,0.0,0.0,34530.0,11589.0,1.0
p_source[3086],0.119,0.039,0.051,0.196,0.0,0.0,41220.0,11428.0,1.0
p_source[3087],0.154,0.05,0.069,0.256,0.0,0.001,35945.0,9869.0,1.0
p_source[3088],0.209,0.06,0.099,0.328,0.0,0.001,39048.0,10514.0,1.0
p_source[3089],0.167,0.048,0.082,0.264,0.0,0.0,40108.0,10841.0,1.0
p_source[3090],0.146,0.046,0.064,0.239,0.0,0.0,38026.0,9921.0,1.0
p_source[3091],0.101,0.034,0.042,0.169,0.0,0.0,42988.0,10467.0,1.0
p_source[3092],0.112,0.036,0.05,0.184,0.0,0.0,38731.0,10565.0,1.0
p_source[3093],0.103,0.036,0.042,0.176,0.0,0.0,42275.0,10904.0,1.0
p_source[3094],0.083,0.03,0.032,0.141,0.0,0.0,41765.0,11388.0,1.0
p_source[3095],0.091,0.033,0.035,0.156,0.0,0.0,36894.0,11652.0,1.0
p_source[3096],0.118,0.041,0.049,0.202,0.0,0.0,38276.0,11422.0,1.0
p_source[3097],0.124,0.04,0.054,0.207,0.0,0.0,36183.0,11121.0,1.0
p_source[3098],0.16,0.048,0.074,0.255,0.0,0.0,39060.0,11150.0,1.0
p_source[3099],0.121,0.041,0.048,0.202,0.0,0.0,43200.0,11718.0,1.0
p_source[3100],0.273,0.071,0.138,0.41,0.0,0.001,36037.0,10478.0,1.0
p_source[3101],0.226,0.059,0.118,0.343,0.0,0.001,42268.0,11196.0,1.0
p_source[3102],0.158,0.046,0.076,0.252,0.0,0.0,42612.0,11175.0,1.0
p_source[3103],0.15,0.047,0.065,0.24,0.0,0.0,38973.0,11096.0,1.0
p_source[3104],0.103,0.034,0.043,0.171,0.0,0.0,36612.0,11079.0,1.0
p_source[3105],0.098,0.033,0.041,0.161,0.0,0.0,35635.0,11993.0,1.0
p_source[3106],0.147,0.043,0.072,0.234,0.0,0.0,38914.0,11939.0,1.0
p_source[3107],0.095,0.034,0.038,0.164,0.0,0.0,39717.0,11975.0,1.0
p_source[3108],0.132,0.047,0.053,0.227,0.0,0.0,41367.0,9980.0,1.0
p_source[3109],0.178,0.051,0.085,0.279,0.0,0.001,37066.0,11245.0,1.0
p_source[3110],0.204,0.054,0.108,0.314,0.0,0.001,40971.0,11892.0,1.0
p_source[3111],0.139,0.045,0.062,0.23,0.0,0.0,40404.0,11002.0,1.0
p_source[3112],0.128,0.041,0.058,0.211,0.0,0.0,37905.0,11193.0,1.0
p_source[3113],0.135,0.043,0.058,0.22,0.0,0.0,39093.0,11503.0,1.0
p_source[3114],0.14,0.039,0.07,0.22,0.0,0.0,37415.0,10425.0,1.0
p_source[3115],0.106,0.029,0.051,0.162,0.0,0.0,36811.0,10932.0,1.0
p_source[3116],0.093,0.031,0.037,0.153,0.0,0.0,36705.0,11056.0,1.0
p_source[3117],0.099,0.035,0.04,0.169,0.0,0.0,39127.0,10349.0,1.0
p_source[3118],0.137,0.043,0.061,0.223,0.0,0.0,37245.0,10480.0,1.0
p_source[3119],0.112,0.038,0.046,0.186,0.0,0.0,39482.0,11837.0,1.0
p_source[3120],0.128,0.041,0.056,0.21,0.0,0.0,37342.0,10292.0,1.0
p_source[3121],0.127,0.042,0.054,0.213,0.0,0.0,40391.0,11609.0,1.0
p_source[3122],0.154,0.049,0.07,0.254,0.0,0.001,39825.0,10724.0,1.0
p_source[3123],0.12,0.042,0.048,0.203,0.0,0.0,39155.0,11776.0,1.0
p_source[3124],0.136,0.042,0.06,0.218,0.0,0.0,41106.0,11730.0,1.0
p_source[3125],0.156,0.049,0.069,0.254,0.0,0.0,39140.0,10040.0,1.0
p_source[3126],0.126,0.039,0.057,0.205,0.0,0.0,40472.0,11645.0,1.0
p_source[3127],0.109,0.035,0.045,0.177,0.0,0.0,38202.0,10553.0,1.0
p_source[3128],0.093,0.03,0.041,0.152,0.0,0.0,36584.0,11289.0,1.0
p_source[3129],0.119,0.041,0.047,0.2,0.0,0.0,40394.0,10673.0,1.0
p_source[3130],0.219,0.069,0.097,0.356,0.0,0.001,43450.0,11901.0,1.0
p_source[3131],0.237,0.073,0.109,0.386,0.0,0.001,44104.0,10493.0,1.0
p_source[3132],0.268,0.075,0.133,0.42,0.0,0.001,39923.0,11422.0,1.0
p_source[3133],0.222,0.07,0.099,0.363,0.0,0.001,31957.0,10650.0,1.0
p_source[3134],0.287,0.073,0.155,0.44,0.0,0.001,36317.0,10906.0,1.0
p_source[3135],0.394,0.088,0.224,0.56,0.0,0.001,41762.0,10863.0,1.0
p_source[3136],0.262,0.07,0.131,0.401,0.0,0.001,42365.0,11092.0,1.0
p_source[3137],0.335,0.083,0.179,0.498,0.0,0.001,38303.0,10635.0,1.0
p_source[3138],0.198,0.058,0.092,0.312,0.0,0.001,34503.0,10711.0,1.0
p_source[3139],0.234,0.066,0.114,0.368,0.0,0.001,35559.0,10826.0,1.0
p_source[3140],0.193,0.065,0.081,0.323,0.0,0.001,33613.0,10670.0,1.0
p_source[3141],0.192,0.063,0.078,0.318,0.0,0.001,39913.0,11301.0,1.0
p_source[3142],0.237,0.075,0.102,0.386,0.0,0.001,34923.0,11528.0,1.0
p_source[3143],0.246,0.075,0.108,0.395,0.0,0.001,37667.0,10570.0,1.0
p_source[3144],0.367,0.08,0.208,0.518,0.0,0.001,40418.0,10473.0,1.0
p_source[3145],0.288,0.082,0.136,0.45,0.0,0.001,36712.0,11126.0,1.0
p_source[3146],0.373,0.092,0.205,0.555,0.0,0.001,40143.0,10735.0,1.0
p_source[3147],0.374,0.086,0.217,0.544,0.0,0.001,38187.0,11646.0,1.0
p_source[3148],0.341,0.083,0.191,0.509,0.0,0.001,36235.0,10675.0,1.0
p_source[3149],0.264,0.077,0.122,0.418,0.0,0.001,40083.0,11409.0,1.0
p_source[3150],0.215,0.068,0.091,0.348,0.0,0.001,38910.0,10596.0,1.0
p_source[3151],0.182,0.059,0.08,0.304,0.0,0.001,33181.0,11425.0,1.0
p_source[3152],0.209,0.069,0.087,0.345,0.0,0.001,35316.0,11573.0,1.0
p_source[3153],0.226,0.07,0.102,0.367,0.0,0.001,37554.0,10853.0,1.0
p_source[3154],0.298,0.085,0.142,0.463,0.0,0.001,39522.0,11824.0,1.0
p_source[3155],0.386,0.079,0.238,0.543,0.0,0.001,37806.0,11308.0,1.0
p_source[3156],0.301,0.082,0.148,0.461,0.0,0.001,39684.0,10665.0,1.0
p_source[3157],0.307,0.089,0.14,0.481,0.0,0.001,37729.0,10797.0,1.0
p_source[3158],0.272,0.083,0.12,0.436,0.0,0.001,38313.0,11443.0,1.0
p_source[3159],0.259,0.078,0.116,0.411,0.0,0.001,38127.0,11868.0,1.0
p_source[3160],0.232,0.071,0.105,0.374,0.0,0.001,35330.0,11491.0,1.0
p_source[3161],0.219,0.067,0.101,0.353,0.0,0.001,40215.0,9869.0,1.0
p_source[3162],0.205,0.068,0.084,0.343,0.0,0.001,34818.0,11616.0,1.0
p_source[3163],0.259,0.073,0.126,0.404,0.0,0.001,35302.0,11023.0,1.0
p_source[3164],0.213,0.071,0.09,0.355,0.0,0.001,41985.0,11477.0,1.0
p_source[3165],0.25,0.075,0.11,0.394,0.0,0.001,40281.0,10430.0,1.0
p_source[3166],0.261,0.074,0.13,0.411,0.0,0.001,39601.0,11374.0,1.0
p_source[3167],0.246,0.077,0.107,0.396,0.0,0.001,35680.0,11313.0,1.0
p_source[3168],0.277,0.079,0.135,0.439,0.0,0.001,40065.0,11226.0,1.0
p_source[3169],0.362,0.09,0.191,0.536,0.0,0.001,39135.0,10005.0,1.0
p_source[3170],0.382,0.093,0.208,0.565,0.0,0.001,37074.0,10729.0,1.0
p_source[3171],0.258,0.078,0.117,0.414,0.0,0.001,40510.0,10801.0,1.0
p_source[3172],0.236,0.074,0.109,0.388,0.0,0.001,39229.0,11288.0,1.0
p_source[3173],0.235,0.072,0.102,0.375,0.0,0.001,41145.0,11473.0,1.0
p_source[3174],0.318,0.087,0.154,0.49,0.0,0.001,38203.0,10291.0,1.0
p_source[3175],0.091,0.043,0.024,0.176,0.0,0.0,38589.0,12369.0,1.0
p_source[3176],0.144,0.063,0.041,0.27,0.0,0.001,39053.0,12180.0,1.0
p_source[3177],0.073,0.038,0.017,0.149,0.0,0.0,39329.0,10720.0,1.0
p_source[3178],0.065,0.034,0.014,0.132,0.0,0.0,36832.0,10968.0,1.0
p_source[3179],0.092,0.044,0.024,0.182,0.0,0.0,41947.0,11937.0,1.0
p_source[3180],0.151,0.067,0.042,0.285,0.0,0.001,40047.0,10598.0,1.0
p_source[3181],0.292,0.105,0.106,0.5,0.001,0.001,39894.0,10640.0,1.0
p_source[3182],0.424,0.096,0.241,0.612,0.0,0.001,38123.0,11634.0,1.0
p_source[3183],0.113,0.053,0.031,0.219,0.0,0.001,38589.0,10663.0,1.0
p_source[3184],0.16,0.068,0.044,0.293,0.0,0.001,38952.0,11373.0,1.0
p_source[3185],0.076,0.036,0.019,0.148,0.0,0.0,36470.0,11024.0,1.0
p_source[3186],0.113,0.053,0.029,0.22,0.0,0.001,38248.0,9926.0,1.0
p_source[3187],0.114,0.053,0.031,0.22,0.0,0.001,41617.0,11719.0,1.0
p_source[3188],0.126,0.059,0.029,0.238,0.0,0.001,38067.0,9912.0,1.0
p_source[3189],0.113,0.054,0.03,0.223,0.0,0.001,39252.0,12276.0,1.0
p_source[3190],0.153,0.067,0.044,0.288,0.0,0.001,37911.0,11227.0,1.0
p_source[3191],0.148,0.066,0.043,0.283,0.0,0.001,36759.0,11570.0,1.0
p_source[3192],0.194,0.079,0.061,0.353,0.0,0.001,40145.0,10966.0,1.0
p_source[3193],0.342,0.115,0.124,0.561,0.001,0.001,39559.0,10800.0,1.0
p_source[3194],0.237,0.089,0.086,0.417,0.0,0.001,37439.0,10995.0,1.0
p_source[3195],0.174,0.076,0.049,0.326,0.0,0.001,39881.0,10466.0,1.0
p_source[3196],0.18,0.072,0.058,0.323,0.0,0.001,38574.0,11692.0,1.0
p_source[3197],0.121,0.056,0.034,0.234,0.0,0.001,42865.0,11021.0,1.0
p_source[3198],0.095,0.047,0.022,0.188,0.0,0.001,38919.0,11645.0,1.0
p_source[3199],0.107,0.051,0.027,0.207,0.0,0.001,38484.0,10891.0,1.0
p_source[3200],0.094,0.047,0.024,0.189,0.0,0.001,37624.0,10805.0,1.0
p_source[3201],0.126,0.06,0.031,0.247,0.0,0.001,37753.0,10588.0,1.0
p_source[3202],0.118,0.056,0.029,0.229,0.0,0.001,43168.0,10756.0,1.0
p_source[3203],0.142,0.064,0.038,0.268,0.0,0.001,39403.0,11575.0,1.0
p_source[3204],0.191,0.08,0.057,0.35,0.0,0.001,38257.0,12136.0,1.0
p_source[3205],0.259,0.08,0.108,0.414,0.0,0.001,41260.0,11909.0,1.0
p_source[3206],0.22,0.09,0.067,0.4,0.0,0.001,38835.0,11517.0,1.0
p_source[3207],0.171,0.073,0.051,0.32,0.0,0.001,38168.0,12424.0,1.0
p_source[3208],0.121,0.055,0.029,0.228,0.0,0.001,39321.0,11397.0,1.0
p_source[3209],0.137,0.063,0.036,0.263,0.0,0.001,34294.0,11931.0,1.0
p_source[3210],0.127,0.058,0.035,0.243,0.0,0.001,37541.0,11673.0,1.0
p_source[3211],0.192,0.081,0.057,0.356,0.0,0.001,37822.0,11411.0,1.0
p_source[3212],0.213,0.079,0.073,0.369,0.0,0.001,38880.0,10903.0,1.0
p_source[3213],0.254,0.096,0.084,0.441,0.001,0.001,40400.0,11382.0,1.0
p_source[3214],0.196,0.073,0.068,0.341,0.0,0.001,35817.0,10907.0,1.0
p_source[3215],0.248,0.089,0.093,0.424,0.0,0.001,38973.0,12158.0,1.0
p_source[3216],0.24,0.087,0.087,0.412,0.0,0.001,37811.0,11274.0,1.0
p_source[3217],0.167,0.069,0.051,0.307,0.0,0.001,36379.0,10380.0,1.0
p_source[3218],0.16,0.07,0.045,0.301,0.0,0.001,40075.0,10930.0,1.0
p_source[3219],0.118,0.054,0.032,0.226,0.0,0.001,39832.0,10975.0,1.0
p_source[3220],0.165,0.074,0.041,0.307,0.0,0.001,38717.0,10629.0,1.0
p_source[3221],0.108,0.052,0.024,0.212,0.0,0.001,38182.0,11403.0,1.0
p_source[3222],0.124,0.056,0.033,0.235,0.0,0.001,39677.0,11797.0,1.0
p_source[3223],0.134,0.062,0.033,0.257,0.0,0.001,38519.0,11546.0,1.0
p_source[3224],0.17,0.076,0.05,0.326,0.0,0.001,36735.0,11328.0,1.0
p_source[3225],0.223,0.088,0.073,0.401,0.001,0.001,37811.0,10583.0,1.0
p_source[3226],0.266,0.097,0.091,0.457,0.001,0.001,37500.0,11367.0,1.0
p_source[3227],0.33,0.112,0.122,0.544,0.001,0.001,33852.0,11230.0,1.0
p_source[3228],0.159,0.064,0.046,0.284,0.0,0.001,37857.0,11552.0,1.0
p_source[3229],0.166,0.072,0.051,0.314,0.0,0.001,33777.0,11121.0,1.0
p_source[3230],0.121,0.059,0.029,0.236,0.0,0.001,41475.0,11754.0,1.0
p_source[3231],0.08,0.027,0.033,0.133,0.0,0.0,30003.0,11558.0,1.0
p_source[3232],0.112,0.034,0.051,0.179,0.0,0.0,31776.0,12448.0,1.0
p_source[3233],0.096,0.03,0.042,0.154,0.0,0.0,31519.0,12297.0,1.0
p_source[3234],0.078,0.025,0.035,0.129,0.0,0.0,29181.0,12529.0,1.0
p_source[3235],0.086,0.03,0.036,0.146,0.0,0.0,34226.0,11506.0,1.0
p_source[3236],0.079,0.024,0.036,0.125,0.0,0.0,33045.0,11858.0,1.0
p_source[3237],0.1,0.032,0.043,0.164,0.0,0.0,31781.0,10865.0,1.0
p_source[3238],0.092,0.023,0.05,0.14,0.0,0.0,29615.0,13098.0,1.0
p_source[3239],0.105,0.028,0.055,0.161,0.0,0.0,27379.0,12660.0,1.0
p_source[3240],0.105,0.028,0.056,0.163,0.0,0.0,28131.0,12219.0,1.0
p_source[3241],0.105,0.024,0.061,0.154,0.0,0.0,22580.0,12457.0,1.0
p_source[3242],0.107,0.029,0.053,0.162,0.0,0.0,29599.0,12711.0,1.0
p_source[3243],0.084,0.026,0.037,0.135,0.0,0.0,30942.0,12072.0,1.0
p_source[3244],0.141,0.037,0.076,0.217,0.0,0.0,29000.0,13093.0,1.0
p_source[3245],0.171,0.039,0.099,0.249,0.0,0.0,24741.0,12775.0,1.0
p_source[3246],0.088,0.027,0.04,0.141,0.0,0.0,29743.0,12250.0,1.0
p_source[3247],0.088,0.026,0.041,0.14,0.0,0.0,32008.0,11910.0,1.0
p_source[3248],0.062,0.019,0.028,0.098,0.0,0.0,31454.0,12142.0,1.0
p_source[3249],0.21,0.043,0.13,0.3,0.0,0.0,26680.0,12853.0,1.0
p_source[3250],0.174,0.037,0.105,0.247,0.0,0.0,25144.0,12369.0,1.0
p_source[3251],0.135,0.037,0.07,0.209,0.0,0.0,29428.0,12736.0,1.0
p_source[3252],0.107,0.028,0.056,0.164,0.0,0.0,29625.0,12436.0,1.0
p_source[3253],0.09,0.024,0.046,0.138,0.0,0.0,30026.0,12878.0,1.0
p_source[3254],0.182,0.045,0.099,0.27,0.0,0.0,19437.0,11622.0,1.0
p_source[3255],0.105,0.029,0.054,0.163,0.0,0.0,27133.0,12382.0,1.0
p_source[3256],0.148,0.036,0.08,0.22,0.0,0.0,24614.0,12117.0,1.0
p_source[3257],0.128,0.034,0.067,0.196,0.0,0.0,26527.0,12649.0,1.0
p_source[3258],0.118,0.033,0.061,0.185,0.0,0.0,29369.0,12062.0,1.0
p_source[3259],0.09,0.03,0.037,0.149,0.0,0.0,34695.0,12203.0,1.0
p_source[3260],0.098,0.029,0.046,0.158,0.0,0.0,32503.0,11710.0,1.0
p_source[3261],0.206,0.043,0.126,0.292,0.0,0.0,24512.0,12579.0,1.0
p_source[3262],0.151,0.036,0.086,0.223,0.0,0.0,26105.0,12786.0,1.0
p_source[3263],0.146,0.042,0.069,0.227,0.0,0.0,31733.0,12277.0,1.0
p_source[3264],0.118,0.033,0.057,0.182,0.0,0.0,28686.0,12037.0,1.0
p_source[3265],0.131,0.035,0.067,0.201,0.0,0.0,28878.0,11697.0,1.0
p_source[3266],0.096,0.027,0.049,0.15,0.0,0.0,31955.0,13189.0,1.0
p_source[3267],0.093,0.031,0.039,0.153,0.0,0.0,34973.0,12005.0,1.0
p_source[3268],0.121,0.033,0.057,0.186,0.0,0.0,31407.0,12371.0,1.0
p_source[3269],0.12,0.033,0.061,0.186,0.0,0.0,29654.0,12394.0,1.0
p_source[3270],0.156,0.039,0.082,0.234,0.0,0.0,34190.0,12070.0,1.0
p_source[3271],0.149,0.038,0.078,0.226,0.0,0.0,32018.0,11471.0,1.0
p_source[3272],0.19,0.049,0.101,0.288,0.0,0.0,25054.0,12461.0,1.0
p_source[3273],0.106,0.041,0.036,0.186,0.0,0.0,33976.0,11784.0,1.0
p_source[3274],0.115,0.038,0.047,0.192,0.0,0.0,31329.0,12296.0,1.0
p_source[3275],0.125,0.038,0.059,0.203,0.0,0.0,31670.0,12899.0,1.0
p_source[3276],0.114,0.033,0.057,0.182,0.0,0.0,31690.0,11944.0,1.0
p_source[3277],0.115,0.033,0.058,0.182,0.0,0.0,34141.0,11946.0,1.0
p_source[3278],0.098,0.031,0.043,0.161,0.0,0.0,33984.0,12483.0,1.0
p_source[3279],0.225,0.089,0.078,0.406,0.0,0.001,40399.0,11400.0,1.0
p_source[3280],0.129,0.06,0.033,0.251,0.0,0.001,38071.0,11197.0,1.0
p_source[3281],0.089,0.043,0.021,0.173,0.0,0.001,36692.0,11282.0,1.0
p_source[3282],0.085,0.041,0.02,0.167,0.0,0.0,41077.0,11338.0,1.0
p_source[3283],0.122,0.058,0.032,0.239,0.0,0.001,37953.0,9546.0,1.0
p_source[3284],0.133,0.062,0.036,0.259,0.0,0.001,37088.0,11545.0,1.0
p_source[3285],0.119,0.057,0.03,0.232,0.0,0.001,39809.0,11379.0,1.0
p_source[3286],0.168,0.071,0.051,0.309,0.0,0.001,36963.0,10699.0,1.0
p_source[3287],0.173,0.074,0.054,0.324,0.0,0.001,39373.0,11350.0,1.0
p_source[3288],0.086,0.034,0.028,0.155,0.0,0.0,37530.0,11054.0,1.0
p_source[3289],0.098,0.047,0.026,0.194,0.0,0.001,38529.0,11451.0,1.0
p_source[3290],0.131,0.056,0.036,0.242,0.0,0.001,35225.0,10667.0,1.0
p_source[3291],0.121,0.055,0.032,0.229,0.0,0.001,39901.0,11111.0,1.0
p_source[3292],0.149,0.066,0.047,0.286,0.0,0.001,41718.0,10792.0,1.0
p_source[3293],0.312,0.108,0.113,0.521,0.001,0.001,40727.0,10701.0,1.0
p_source[3294],0.181,0.076,0.054,0.334,0.0,0.001,41034.0,11322.0,1.0
p_source[3295],0.135,0.062,0.035,0.258,0.0,0.001,39519.0,10826.0,1.0
p_source[3296],0.135,0.061,0.036,0.257,0.0,0.001,38844.0,11617.0,1.0
p_source[3297],0.111,0.048,0.032,0.205,0.0,0.001,39562.0,10425.0,1.0
p_source[3298],0.116,0.053,0.028,0.219,0.0,0.001,39803.0,10616.0,1.0
p_source[3299],0.221,0.088,0.071,0.396,0.0,0.001,37396.0,11316.0,1.0
p_source[3300],0.245,0.094,0.08,0.43,0.0,0.001,39143.0,10582.0,1.0
p_source[3301],0.192,0.08,0.06,0.355,0.0,0.001,38652.0,11378.0,1.0
p_source[3302],0.152,0.064,0.045,0.279,0.0,0.001,38763.0,9526.0,1.0
p_source[3303],0.139,0.063,0.036,0.267,0.0,0.001,40350.0,11274.0,1.0
p_source[3304],0.129,0.058,0.036,0.246,0.0,0.001,36851.0,11594.0,1.0
p_source[3305],0.16,0.067,0.046,0.295,0.0,0.001,39117.0,10815.0,1.0
p_source[3306],0.172,0.07,0.058,0.318,0.0,0.001,43022.0,10473.0,1.0
p_source[3307],0.276,0.09,0.116,0.459,0.0,0.001,37828.0,11380.0,1.0
p_source[3308],0.255,0.092,0.089,0.434,0.001,0.001,37779.0,10542.0,1.0
p_source[3309],0.195,0.07,0.074,0.337,0.0,0.001,38638.0,10994.0,1.0
p_source[3310],0.235,0.083,0.088,0.402,0.0,0.001,40283.0,11299.0,1.0
p_source[3311],0.206,0.062,0.091,0.326,0.0,0.001,41727.0,9678.0,1.0
p_source[3312],0.125,0.053,0.036,0.229,0.0,0.001,38323.0,10849.0,1.0
p_source[3313],0.092,0.027,0.042,0.147,0.0,0.0,37932.0,10916.0,1.0
p_source[3314],0.185,0.044,0.106,0.272,0.0,0.0,35905.0,11254.0,1.0
p_source[3315],0.086,0.028,0.038,0.142,0.0,0.0,37151.0,10466.0,1.0
p_source[3316],0.057,0.02,0.022,0.095,0.0,0.0,37860.0,11141.0,1.0
p_source[3317],0.083,0.025,0.039,0.133,0.0,0.0,39426.0,11167.0,1.0
p_source[3318],0.111,0.03,0.056,0.17,0.0,0.0,39399.0,10892.0,1.0
p_source[3319],0.23,0.04,0.155,0.31,0.0,0.0,43301.0,11250.0,1.0
p_source[3320],0.213,0.037,0.143,0.289,0.0,0.0,40806.0,10600.0,1.0
p_source[3321],0.133,0.031,0.076,0.195,0.0,0.0,36908.0,10647.0,1.0
p_source[3322],0.141,0.028,0.087,0.195,0.0,0.0,38330.0,11073.0,1.0
p_source[3323],0.11,0.021,0.07,0.154,0.0,0.0,36294.0,11615.0,1.0
p_source[3324],0.086,0.024,0.043,0.132,0.0,0.0,37874.0,10384.0,1.0
p_source[3325],0.095,0.027,0.046,0.151,0.0,0.0,39473.0,10117.0,1.0
p_source[3326],0.116,0.033,0.054,0.179,0.0,0.0,34828.0,11349.0,1.0
p_source[3327],0.147,0.035,0.084,0.216,0.0,0.0,41129.0,11393.0,1.0
p_source[3328],0.151,0.038,0.08,0.226,0.0,0.0,37131.0,11554.0,1.0
p_source[3329],0.174,0.037,0.104,0.248,0.0,0.0,42063.0,10758.0,1.0
p_source[3330],0.196,0.036,0.131,0.27,0.0,0.0,45034.0,11280.0,1.0
p_source[3331],0.232,0.035,0.167,0.302,0.0,0.0,42646.0,11771.0,1.0
p_source[3332],0.228,0.035,0.163,0.3,0.0,0.0,34857.0,10750.0,1.0
p_source[3333],0.166,0.032,0.109,0.234,0.0,0.0,33325.0,10083.0,1.0
p_source[3334],0.199,0.033,0.137,0.262,0.0,0.0,35368.0,10920.0,1.0
p_source[3335],0.213,0.029,0.156,0.269,0.0,0.0,32753.0,11152.0,1.0
p_source[3336],0.107,0.026,0.056,0.156,0.0,0.0,39559.0,11671.0,1.0
p_source[3337],0.115,0.027,0.063,0.168,0.0,0.0,39347.0,10824.0,1.0
p_source[3338],0.103,0.029,0.05,0.162,0.0,0.0,38874.0,11299.0,1.0
p_source[3339],0.092,0.023,0.05,0.139,0.0,0.0,37033.0,11895.0,1.0
p_source[3340],0.175,0.032,0.114,0.242,0.0,0.0,34538.0,10837.0,1.0
p_source[3341],0.199,0.033,0.137,0.265,0.0,0.0,33754.0,11698.0,1.0
p_source[3342],0.205,0.033,0.144,0.269,0.0,0.0,38170.0,11212.0,1.0
p_source[3343],0.336,0.04,0.255,0.41,0.0,0.0,39374.0,11296.0,1.0
p_source[3344],0.348,0.044,0.264,0.436,0.0,0.0,37962.0,10371.0,1.0
p_source[3345],0.183,0.032,0.123,0.248,0.0,0.0,33373.0,11632.0,1.0
p_source[3346],0.182,0.032,0.123,0.246,0.0,0.0,35160.0,10963.0,1.0
p_source[3347],0.208,0.032,0.146,0.269,0.0,0.0,34726.0,10737.0,1.0
p_source[3348],0.119,0.023,0.074,0.165,0.0,0.0,36366.0,10785.0,1.0
p_source[3349],0.15,0.032,0.091,0.216,0.0,0.0,36305.0,11391.0,1.0
p_source[3350],0.171,0.033,0.108,0.235,0.0,0.0,36375.0,11020.0,1.0
p_source[3351],0.164,0.034,0.099,0.23,0.0,0.0,37165.0,11318.0,1.0
p_source[3352],0.192,0.033,0.128,0.257,0.0,0.0,37373.0,11350.0,1.0
p_source[3353],0.282,0.04,0.208,0.363,0.0,0.0,37309.0,10304.0,1.0
p_source[3354],0.238,0.035,0.171,0.308,0.0,0.0,35836.0,10994.0,1.0
p_source[3355],0.346,0.044,0.259,0.432,0.0,0.0,33534.0,10579.0,1.0
p_source[3356],0.314,0.046,0.224,0.403,0.0,0.0,34629.0,10357.0,1.0
p_source[3357],0.222,0.037,0.153,0.297,0.0,0.0,37331.0,11763.0,1.0
p_source[3358],0.187,0.033,0.126,0.253,0.0,0.0,38213.0,10997.0,1.0
p_source[3359],0.233,0.031,0.174,0.295,0.0,0.0,35958.0,11223.0,1.0
p_source[3360],0.162,0.037,0.094,0.235,0.0,0.0,37589.0,10990.0,1.0
p_source[3361],0.147,0.032,0.088,0.21,0.0,0.0,36399.0,10549.0,1.0
p_source[3362],0.129,0.032,0.069,0.192,0.0,0.0,36218.0,11173.0,1.0
p_source[3363],0.171,0.037,0.102,0.244,0.0,0.0,39260.0,10553.0,1.0
p_source[3364],0.143,0.034,0.076,0.208,0.0,0.0,36861.0,10268.0,1.0
p_source[3365],0.219,0.038,0.147,0.295,0.0,0.0,36694.0,11398.0,1.0
p_source[3366],0.242,0.04,0.165,0.32,0.0,0.0,32776.0,12076.0,1.0
p_source[3367],0.391,0.044,0.306,0.478,0.0,0.0,39702.0,12375.0,1.0
p_source[3368],0.299,0.04,0.222,0.379,0.0,0.0,39830.0,11049.0,1.0
p_source[3369],0.237,0.041,0.16,0.321,0.0,0.0,35232.0,10201.0,1.0
p_source[3370],0.141,0.03,0.084,0.199,0.0,0.0,34667.0,11219.0,1.0
p_source[3371],0.147,0.025,0.099,0.195,0.0,0.0,36188.0,10850.0,1.0
p_source[3372],0.21,0.041,0.133,0.291,0.0,0.0,36092.0,11644.0,1.0
p_source[3373],0.132,0.05,0.046,0.229,0.0,0.001,39945.0,11434.0,1.0
p_source[3374],0.141,0.053,0.048,0.246,0.0,0.001,33946.0,11552.0,1.0
p_source[3375],0.269,0.081,0.123,0.431,0.0,0.001,35735.0,11470.0,1.0
p_source[3376],0.241,0.074,0.105,0.385,0.0,0.001,33916.0,11872.0,1.0
p_source[3377],0.169,0.058,0.067,0.283,0.0,0.001,39145.0,11220.0,1.0
p_source[3378],0.14,0.053,0.053,0.247,0.0,0.001,36825.0,10717.0,1.0
p_source[3379],0.11,0.042,0.041,0.195,0.0,0.0,37147.0,11503.0,1.0
p_source[3380],0.185,0.064,0.074,0.311,0.0,0.001,39367.0,11754.0,1.0
p_source[3381],0.321,0.088,0.147,0.489,0.0,0.001,36464.0,10584.0,1.0
p_source[3382],0.218,0.072,0.094,0.365,0.0,0.001,33793.0,10112.0,1.0
p_source[3383],0.194,0.066,0.075,0.321,0.0,0.001,40156.0,11672.0,1.0
p_source[3384],0.197,0.068,0.082,0.335,0.0,0.001,39195.0,11886.0,1.0
p_source[3385],0.173,0.061,0.066,0.295,0.0,0.001,37223.0,11010.0,1.0
p_source[3386],0.28,0.084,0.13,0.447,0.0,0.001,36636.0,10517.0,1.0
