,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
p_source[253],0.128,0.014,0.101,0.157,0.0,0.0,21980.0,11687.0,1.0
p_source[254],0.129,0.015,0.1,0.159,0.0,0.0,22925.0,11657.0,1.0
p_source[255],0.071,0.028,0.022,0.127,0.0,0.0,25408.0,11510.0,1.0
p_source[256],0.126,0.049,0.041,0.224,0.0,0.0,25969.0,11793.0,1.0
p_source[257],0.123,0.047,0.043,0.217,0.0,0.0,24849.0,11674.0,1.0
p_source[258],0.103,0.045,0.03,0.193,0.0,0.0,23166.0,11274.0,1.0
p_source[259],0.105,0.046,0.03,0.197,0.0,0.0,23723.0,11849.0,1.0
p_source[260],0.137,0.057,0.041,0.251,0.0,0.001,24057.0,11602.0,1.0
p_source[261],0.151,0.037,0.08,0.223,0.0,0.0,26893.0,12107.0,1.0
p_source[262],0.173,0.051,0.08,0.272,0.0,0.0,24059.0,11609.0,1.0
p_source[263],0.118,0.032,0.059,0.181,0.0,0.0,23157.0,12171.0,1.0
p_source[264],0.145,0.035,0.08,0.213,0.0,0.0,22848.0,12313.0,1.0
p_source[265],0.128,0.027,0.078,0.184,0.0,0.0,27460.0,12326.0,1.0
p_source[266],0.107,0.017,0.076,0.14,0.0,0.0,23045.0,12138.0,1.0
p_source[267],0.151,0.022,0.108,0.194,0.0,0.0,26175.0,12538.0,1.0
p_source[268],0.068,0.014,0.041,0.096,0.0,0.0,28569.0,12673.0,1.0
p_source[269],0.077,0.015,0.049,0.106,0.0,0.0,25761.0,12213.0,1.0
p_source[270],0.074,0.015,0.045,0.104,0.0,0.0,26576.0,12206.0,1.0
p_source[271],0.085,0.017,0.052,0.119,0.0,0.0,25391.0,12413.0,1.0
p_source[272],0.074,0.019,0.039,0.113,0.0,0.0,24611.0,10218.0,1.0
p_source[273],0.116,0.039,0.048,0.193,0.0,0.0,23859.0,11113.0,1.0
p_source[274],0.171,0.045,0.091,0.262,0.0,0.0,24566.0,12461.0,1.0
p_source[275],0.171,0.042,0.093,0.255,0.0,0.0,25253.0,12358.0,1.0
p_source[276],0.195,0.039,0.121,0.273,0.0,0.0,25807.0,13259.0,1.0
p_source[277],0.16,0.045,0.079,0.249,0.0,0.0,21708.0,11729.0,1.0
p_source[278],0.076,0.017,0.045,0.109,0.0,0.0,26482.0,11527.0,1.0
p_source[279],0.098,0.019,0.062,0.134,0.0,0.0,27231.0,11421.0,1.0
p_source[280],0.118,0.019,0.082,0.154,0.0,0.0,27742.0,11352.0,1.0
p_source[281],0.157,0.02,0.119,0.196,0.0,0.0,29113.0,11555.0,1.0
p_source[282],0.201,0.023,0.158,0.246,0.0,0.0,29040.0,12206.0,1.0
p_source[283],0.158,0.024,0.113,0.205,0.0,0.0,27689.0,11547.0,1.0
p_source[284],0.206,0.027,0.155,0.259,0.0,0.0,26490.0,12313.0,1.0
p_source[285],0.197,0.035,0.134,0.267,0.0,0.0,26197.0,10907.0,1.0
p_source[286],0.203,0.069,0.08,0.34,0.0,0.001,23630.0,11316.0,1.0
p_source[287],0.167,0.017,0.134,0.202,0.0,0.0,28624.0,11432.0,1.0
p_source[288],0.209,0.018,0.174,0.245,0.0,0.0,26067.0,11240.0,1.0
p_source[289],0.188,0.018,0.155,0.225,0.0,0.0,26871.0,12004.0,1.0
p_source[290],0.18,0.018,0.144,0.216,0.0,0.0,26337.0,11339.0,1.0
p_source[291],0.218,0.023,0.173,0.263,0.0,0.0,28029.0,11835.0,1.0
p_source[292],0.187,0.019,0.152,0.225,0.0,0.0,23664.0,11940.0,1.0
p_source[293],0.248,0.023,0.203,0.293,0.0,0.0,24700.0,12832.0,1.0
p_source[294],0.261,0.022,0.219,0.305,0.0,0.0,22423.0,12327.0,1.0
p_source[295],0.238,0.023,0.194,0.285,0.0,0.0,24837.0,12006.0,1.0
p_source[296],0.212,0.026,0.163,0.264,0.0,0.0,26601.0,11170.0,1.0
p_source[297],0.173,0.062,0.063,0.294,0.0,0.001,18676.0,10990.0,1.0
p_source[298],0.215,0.073,0.085,0.359,0.001,0.001,19158.0,11092.0,1.0
p_source[299],0.268,0.086,0.115,0.439,0.001,0.001,19676.0,11028.0,1.0
p_source[300],0.085,0.009,0.067,0.104,0.0,0.0,23831.0,11480.0,1.0
p_source[301],0.102,0.012,0.079,0.125,0.0,0.0,23290.0,10327.0,1.0
p_source[302],0.126,0.014,0.099,0.154,0.0,0.0,24779.0,11296.0,1.0
p_source[303],0.176,0.014,0.15,0.203,0.0,0.0,20158.0,10818.0,1.0
p_source[304],0.135,0.013,0.109,0.161,0.0,0.0,22329.0,11090.0,1.0
p_source[305],0.135,0.022,0.092,0.176,0.0,0.0,25676.0,11397.0,1.0
p_source[306],0.187,0.02,0.148,0.225,0.0,0.0,27747.0,11414.0,1.0
p_source[307],0.229,0.03,0.172,0.291,0.0,0.0,27043.0,10609.0,1.0
p_source[308],0.208,0.041,0.129,0.288,0.0,0.0,26241.0,10533.0,1.0
p_source[309],0.102,0.017,0.071,0.135,0.0,0.0,28560.0,11605.0,1.0
p_source[310],0.119,0.01,0.099,0.137,0.0,0.0,22725.0,12113.0,1.0
p_source[311],0.138,0.013,0.112,0.165,0.0,0.0,25774.0,12027.0,1.0
p_source[312],0.095,0.012,0.073,0.118,0.0,0.0,23023.0,11943.0,1.0
p_source[313],0.099,0.018,0.066,0.134,0.0,0.0,23269.0,11264.0,1.0
p_source[314],0.116,0.03,0.062,0.176,0.0,0.0,23124.0,10568.0,1.0
p_source[315],0.138,0.027,0.088,0.19,0.0,0.0,25426.0,11044.0,1.0
p_source[316],0.145,0.047,0.061,0.236,0.0,0.0,22793.0,11128.0,1.0
p_source[317],0.219,0.067,0.095,0.348,0.0,0.001,21488.0,11618.0,1.0
p_source[318],0.19,0.065,0.075,0.317,0.0,0.001,21678.0,11627.0,1.0
p_source[319],0.112,0.018,0.077,0.146,0.0,0.0,30018.0,11421.0,1.0
p_source[320],0.12,0.02,0.082,0.161,0.0,0.0,27048.0,11427.0,1.0
p_source[321],0.138,0.022,0.097,0.182,0.0,0.0,25612.0,11407.0,1.0
p_source[322],0.115,0.018,0.081,0.151,0.0,0.0,24979.0,10887.0,1.0
p_source[323],0.097,0.018,0.064,0.133,0.0,0.0,27024.0,11592.0,1.0
p_source[324],0.233,0.039,0.158,0.311,0.0,0.0,27721.0,10458.0,1.0
p_source[325],0.287,0.05,0.191,0.386,0.0,0.0,26248.0,11182.0,1.0
p_source[326],0.209,0.048,0.119,0.303,0.0,0.0,24287.0,10781.0,1.0
p_source[327],0.267,0.051,0.164,0.365,0.0,0.0,25803.0,10411.0,1.0
p_source[328],0.209,0.043,0.128,0.294,0.0,0.0,22628.0,13330.0,1.0
p_source[329],0.187,0.046,0.101,0.276,0.0,0.0,25650.0,12076.0,1.0
p_source[330],0.13,0.035,0.064,0.198,0.0,0.0,23780.0,12330.0,1.0
p_source[331],0.17,0.041,0.092,0.248,0.0,0.0,24425.0,11952.0,1.0
p_source[332],0.185,0.048,0.097,0.28,0.0,0.0,24951.0,12127.0,1.0
p_source[333],0.114,0.012,0.091,0.138,0.0,0.0,25916.0,11439.0,1.0
p_source[334],0.139,0.013,0.114,0.165,0.0,0.0,25251.0,11707.0,1.0
p_source[335],0.152,0.014,0.124,0.18,0.0,0.0,23538.0,12533.0,1.0
p_source[336],0.166,0.022,0.123,0.209,0.0,0.0,23644.0,10933.0,1.0
p_source[337],0.123,0.024,0.078,0.171,0.0,0.0,25123.0,10365.0,1.0
p_source[338],0.099,0.041,0.029,0.179,0.0,0.0,16901.0,11206.0,1.0
p_source[339],0.102,0.036,0.041,0.176,0.0,0.0,23977.0,11305.0,1.0
p_source[340],0.127,0.044,0.049,0.211,0.0,0.0,21562.0,11698.0,1.0
p_source[341],0.149,0.056,0.052,0.259,0.0,0.001,19682.0,11886.0,1.0
p_source[342],0.19,0.041,0.113,0.273,0.0,0.0,24754.0,11094.0,1.0
p_source[343],0.13,0.01,0.111,0.151,0.0,0.0,20589.0,10089.0,1.0
p_source[344],0.182,0.011,0.161,0.203,0.0,0.0,18831.0,11304.0,1.0
p_source[345],0.196,0.01,0.176,0.216,0.0,0.0,17826.0,11279.0,1.0
p_source[346],0.23,0.012,0.207,0.253,0.0,0.0,18314.0,9892.0,1.0
p_source[347],0.214,0.012,0.191,0.236,0.0,0.0,19315.0,11122.0,1.0
p_source[348],0.124,0.043,0.049,0.211,0.0,0.0,21994.0,10527.0,1.0
p_source[349],0.215,0.067,0.096,0.351,0.0,0.001,23665.0,11352.0,1.0
p_source[350],0.245,0.069,0.12,0.384,0.0,0.001,25020.0,12061.0,1.0
p_source[351],0.231,0.075,0.099,0.383,0.001,0.001,20477.0,11002.0,1.0
p_source[352],0.129,0.01,0.109,0.149,0.0,0.0,22773.0,11182.0,1.0
p_source[353],0.16,0.011,0.139,0.182,0.0,0.0,22503.0,11483.0,1.0
p_source[354],0.206,0.011,0.184,0.227,0.0,0.0,20158.0,11345.0,1.0
p_source[355],0.171,0.011,0.151,0.192,0.0,0.0,21019.0,11962.0,1.0
p_source[356],0.172,0.013,0.146,0.198,0.0,0.0,23600.0,11108.0,1.0
p_source[357],0.181,0.015,0.153,0.211,0.0,0.0,20017.0,11865.0,1.0
p_source[358],0.168,0.017,0.134,0.201,0.0,0.0,23915.0,11427.0,1.0
p_source[359],0.252,0.017,0.218,0.285,0.0,0.0,22787.0,12202.0,1.0
p_source[360],0.257,0.018,0.223,0.292,0.0,0.0,21526.0,11295.0,1.0
p_source[361],0.228,0.02,0.191,0.268,0.0,0.0,25071.0,12240.0,1.0
p_source[362],0.204,0.019,0.17,0.242,0.0,0.0,24744.0,12330.0,1.0
p_source[363],0.193,0.021,0.152,0.233,0.0,0.0,28589.0,12185.0,1.0
p_source[364],0.18,0.02,0.141,0.219,0.0,0.0,25496.0,12488.0,1.0
p_source[365],0.174,0.02,0.135,0.214,0.0,0.0,28177.0,12283.0,1.0
p_source[366],0.191,0.023,0.145,0.236,0.0,0.0,25852.0,12676.0,1.0
p_source[367],0.085,0.039,0.023,0.163,0.0,0.0,21099.0,10860.0,1.0
p_source[368],0.047,0.008,0.033,0.063,0.0,0.0,26401.0,11981.0,1.0
p_source[369],0.041,0.014,0.016,0.069,0.0,0.0,20785.0,10699.0,1.0
p_source[370],0.061,0.022,0.023,0.103,0.0,0.0,22305.0,9878.0,1.0
p_source[371],0.225,0.021,0.182,0.265,0.0,0.0,22581.0,12046.0,1.0
p_source[372],0.171,0.017,0.137,0.203,0.0,0.0,25469.0,12099.0,1.0
p_source[373],0.178,0.023,0.135,0.226,0.0,0.0,28646.0,10582.0,1.0
p_source[374],0.326,0.033,0.261,0.389,0.0,0.0,21837.0,11913.0,1.0
p_source[375],0.22,0.03,0.163,0.279,0.0,0.0,25462.0,12509.0,1.0
p_source[376],0.12,0.04,0.049,0.198,0.0,0.0,23963.0,11724.0,1.0
p_source[377],0.161,0.052,0.07,0.267,0.0,0.001,23710.0,11862.0,1.0
p_source[378],0.195,0.04,0.118,0.272,0.0,0.0,26705.0,13054.0,1.0
p_source[379],0.147,0.04,0.074,0.226,0.0,0.0,22353.0,11547.0,1.0
p_source[380],0.2,0.055,0.099,0.308,0.0,0.001,23877.0,10789.0,1.0
p_source[381],0.148,0.051,0.059,0.25,0.0,0.0,23948.0,11575.0,1.0
p_source[382],0.195,0.051,0.103,0.299,0.0,0.0,21604.0,11455.0,1.0
p_source[383],0.169,0.054,0.073,0.278,0.0,0.0,23638.0,10940.0,1.0
p_source[384],0.188,0.052,0.092,0.29,0.0,0.0,23520.0,11610.0,1.0
p_source[385],0.247,0.06,0.136,0.368,0.0,0.001,24446.0,10791.0,1.0
p_source[386],0.253,0.034,0.188,0.321,0.0,0.0,28837.0,10775.0,1.0
p_source[387],0.165,0.027,0.115,0.218,0.0,0.0,25933.0,11843.0,1.0
p_source[388],0.206,0.028,0.151,0.26,0.0,0.0,27372.0,11716.0,1.0
p_source[389],0.217,0.024,0.172,0.265,0.0,0.0,26170.0,11523.0,1.0
p_source[390],0.188,0.021,0.147,0.228,0.0,0.0,26881.0,11739.0,1.0
p_source[391],0.202,0.025,0.154,0.253,0.0,0.0,28726.0,11249.0,1.0
p_source[392],0.07,0.033,0.019,0.136,0.0,0.0,23057.0,11569.0,1.0
p_source[393],0.125,0.057,0.033,0.238,0.0,0.001,25346.0,11067.0,1.0
p_source[394],0.122,0.056,0.032,0.232,0.0,0.001,26234.0,11010.0,1.0
p_source[395],0.143,0.054,0.051,0.253,0.0,0.001,24092.0,12101.0,1.0
p_source[396],0.11,0.047,0.031,0.2,0.0,0.0,29937.0,12169.0,1.0
p_source[397],0.16,0.063,0.053,0.286,0.0,0.001,22444.0,11155.0,1.0
p_source[398],0.215,0.074,0.083,0.366,0.001,0.001,22475.0,11542.0,1.0
p_source[399],0.232,0.066,0.113,0.365,0.0,0.001,23484.0,10125.0,1.0
p_source[400],0.213,0.074,0.086,0.363,0.001,0.001,23089.0,11118.0,1.0
p_source[401],0.19,0.069,0.074,0.331,0.0,0.001,21881.0,11941.0,1.0
p_source[402],0.052,0.006,0.039,0.064,0.0,0.0,25405.0,11001.0,1.0
p_source[403],0.07,0.017,0.038,0.104,0.0,0.0,25172.0,9979.0,1.0
p_source[404],0.056,0.013,0.033,0.083,0.0,0.0,28374.0,11635.0,1.0
p_source[405],0.104,0.011,0.083,0.127,0.0,0.0,24182.0,12167.0,1.0
p_source[406],0.102,0.012,0.081,0.126,0.0,0.0,25871.0,11422.0,1.0
p_source[407],0.1,0.076,0.0,0.24,0.001,0.001,13295.0,8515.0,1.0
p_source[408],0.08,0.051,0.0,0.176,0.0,0.001,14104.0,9182.0,1.0
p_source[409],0.037,0.004,0.03,0.044,0.0,0.0,26418.0,12297.0,1.0
p_source[410],0.058,0.005,0.048,0.068,0.0,0.0,24881.0,11158.0,1.0
p_source[411],0.052,0.005,0.042,0.062,0.0,0.0,25474.0,11466.0,1.0
p_source[412],0.076,0.007,0.062,0.09,0.0,0.0,26111.0,11317.0,1.0
p_source[413],0.078,0.008,0.061,0.094,0.0,0.0,28128.0,11613.0,1.0
p_source[414],0.071,0.022,0.034,0.115,0.0,0.0,24916.0,11627.0,1.0
p_source[415],0.113,0.031,0.057,0.177,0.0,0.0,23943.0,12022.0,1.0
p_source[416],0.171,0.039,0.098,0.249,0.0,0.0,22422.0,11865.0,1.0
p_source[417],0.11,0.03,0.057,0.169,0.0,0.0,24239.0,12359.0,1.0
p_source[418],0.109,0.035,0.048,0.179,0.0,0.0,26279.0,11476.0,1.0
p_source[419],0.163,0.028,0.108,0.218,0.0,0.0,24218.0,11015.0,1.0
p_source[420],0.155,0.04,0.08,0.234,0.0,0.0,25261.0,11604.0,1.0
p_source[421],0.199,0.047,0.114,0.294,0.0,0.0,25478.0,10833.0,1.0
p_source[422],0.273,0.048,0.186,0.371,0.0,0.0,29122.0,10380.0,1.0
p_source[423],0.219,0.045,0.135,0.307,0.0,0.0,27349.0,11503.0,1.0
p_source[424],0.039,0.014,0.016,0.068,0.0,0.0,22799.0,10053.0,1.0
p_source[425],0.054,0.02,0.02,0.094,0.0,0.0,25729.0,10405.0,1.0
p_source[426],0.094,0.027,0.046,0.147,0.0,0.0,25402.0,11270.0,1.0
p_source[427],0.084,0.029,0.034,0.142,0.0,0.0,22405.0,11298.0,1.0
p_source[428],0.068,0.024,0.027,0.115,0.0,0.0,25997.0,11477.0,1.0
p_source[429],0.075,0.009,0.059,0.093,0.0,0.0,28256.0,11029.0,1.0
p_source[430],0.114,0.013,0.089,0.138,0.0,0.0,30086.0,11245.0,1.0
p_source[431],0.158,0.014,0.131,0.185,0.0,0.0,25223.0,11233.0,1.0
p_source[432],0.176,0.016,0.146,0.209,0.0,0.0,27046.0,10876.0,1.0
p_source[433],0.09,0.02,0.053,0.129,0.0,0.0,23352.0,10920.0,1.0
p_source[434],0.123,0.028,0.07,0.179,0.0,0.0,24734.0,11033.0,1.0
p_source[435],0.187,0.026,0.138,0.24,0.0,0.0,24498.0,13301.0,1.0
p_source[436],0.17,0.028,0.119,0.226,0.0,0.0,25085.0,12472.0,1.0
p_source[437],0.155,0.027,0.102,0.207,0.0,0.0,24853.0,12106.0,1.0
p_source[438],0.16,0.025,0.111,0.208,0.0,0.0,26684.0,12942.0,1.0
p_source[439],0.188,0.056,0.086,0.3,0.0,0.0,24525.0,11450.0,1.0
p_source[440],0.13,0.04,0.06,0.212,0.0,0.0,25726.0,12277.0,1.0
p_source[441],0.102,0.044,0.031,0.19,0.0,0.0,20282.0,11357.0,1.0
p_source[442],0.14,0.053,0.045,0.243,0.0,0.001,22078.0,11143.0,1.0
p_source[443],0.141,0.042,0.064,0.226,0.0,0.0,25609.0,11857.0,1.0
p_source[444],0.256,0.065,0.132,0.382,0.0,0.001,22348.0,11596.0,1.0
p_source[445],0.358,0.093,0.186,0.54,0.001,0.001,18607.0,10550.0,1.0
p_source[446],0.194,0.074,0.067,0.346,0.001,0.001,23730.0,11786.0,1.0
p_source[447],0.236,0.015,0.206,0.266,0.0,0.0,20895.0,12586.0,1.0
p_source[448],0.24,0.015,0.211,0.27,0.0,0.0,22582.0,11188.0,1.0
p_source[449],0.189,0.012,0.166,0.213,0.0,0.0,25260.0,12484.0,1.0
p_source[450],0.244,0.013,0.219,0.27,0.0,0.0,21945.0,11856.0,1.0
p_source[451],0.156,0.011,0.136,0.177,0.0,0.0,22605.0,11600.0,1.0
p_source[452],0.12,0.053,0.034,0.226,0.0,0.001,17821.0,10371.0,1.0
p_source[453],0.113,0.056,0.027,0.222,0.0,0.001,18261.0,11377.0,1.0
p_source[454],0.149,0.057,0.051,0.263,0.0,0.001,20575.0,11129.0,1.0
p_source[455],0.115,0.047,0.037,0.208,0.0,0.0,20413.0,12050.0,1.0
p_source[456],0.206,0.056,0.103,0.317,0.0,0.0,27133.0,12165.0,1.0
p_source[457],0.143,0.039,0.07,0.218,0.0,0.0,25457.0,12755.0,1.0
p_source[458],0.217,0.05,0.122,0.313,0.0,0.0,22254.0,11274.0,1.0
p_source[459],0.219,0.037,0.147,0.293,0.0,0.0,24718.0,11512.0,1.0
p_source[460],0.131,0.03,0.077,0.194,0.0,0.0,25330.0,11804.0,1.0
p_source[461],0.129,0.027,0.077,0.181,0.0,0.0,24303.0,11436.0,1.0
p_source[462],0.089,0.055,0.005,0.188,0.0,0.001,17450.0,12619.0,1.0
p_source[463],0.09,0.055,0.006,0.189,0.0,0.001,19167.0,11375.0,1.0
p_source[464],0.174,0.077,0.048,0.328,0.001,0.001,19813.0,11369.0,1.0
p_source[465],0.126,0.037,0.059,0.199,0.0,0.0,23381.0,11066.0,1.0
p_source[466],0.103,0.022,0.062,0.147,0.0,0.0,27734.0,11083.0,1.0
p_source[467],0.116,0.018,0.08,0.151,0.0,0.0,27276.0,12465.0,1.0
p_source[468],0.163,0.022,0.118,0.206,0.0,0.0,27119.0,11527.0,1.0
p_source[469],0.135,0.018,0.1,0.17,0.0,0.0,24514.0,12840.0,1.0
p_source[470],0.099,0.013,0.075,0.124,0.0,0.0,25645.0,11748.0,1.0
p_source[471],0.16,0.017,0.125,0.192,0.0,0.0,22817.0,12428.0,1.0
p_source[472],0.144,0.017,0.112,0.178,0.0,0.0,26014.0,12138.0,1.0
p_source[473],0.126,0.019,0.088,0.163,0.0,0.0,27365.0,10932.0,1.0
p_source[474],0.14,0.021,0.1,0.182,0.0,0.0,27105.0,10545.0,1.0
p_source[475],0.142,0.009,0.125,0.159,0.0,0.0,19646.0,11132.0,1.0
p_source[476],0.15,0.011,0.129,0.172,0.0,0.0,23612.0,10510.0,1.0
p_source[477],0.167,0.013,0.142,0.191,0.0,0.0,23755.0,11241.0,1.0
p_source[478],0.155,0.014,0.129,0.183,0.0,0.0,24367.0,11084.0,1.0
p_source[479],0.166,0.014,0.14,0.195,0.0,0.0,27864.0,10851.0,1.0
p_source[480],0.033,0.007,0.021,0.046,0.0,0.0,24401.0,10749.0,1.0
p_source[481],0.045,0.009,0.028,0.063,0.0,0.0,24392.0,10384.0,1.0
p_source[482],0.04,0.007,0.026,0.055,0.0,0.0,27985.0,10596.0,1.0
p_source[483],0.036,0.007,0.022,0.05,0.0,0.0,25807.0,11577.0,1.0
p_source[484],0.078,0.011,0.057,0.099,0.0,0.0,25749.0,10437.0,1.0
p_source[485],0.092,0.042,0.026,0.177,0.0,0.0,20078.0,11011.0,1.0
p_source[486],0.127,0.055,0.038,0.237,0.0,0.001,17819.0,11255.0,1.0
p_source[487],0.16,0.037,0.092,0.237,0.0,0.0,26943.0,11383.0,1.0
p_source[488],0.112,0.007,0.097,0.126,0.0,0.0,19751.0,12537.0,1.0
p_source[489],0.122,0.008,0.106,0.137,0.0,0.0,19529.0,12457.0,1.0
p_source[490],0.097,0.009,0.079,0.115,0.0,0.0,25386.0,12024.0,1.0
p_source[491],0.094,0.011,0.073,0.117,0.0,0.0,25392.0,12156.0,1.0
p_source[492],0.119,0.015,0.09,0.149,0.0,0.0,28449.0,10922.0,1.0
p_source[493],0.149,0.01,0.129,0.168,0.0,0.0,17995.0,12755.0,1.0
p_source[494],0.184,0.011,0.163,0.206,0.0,0.0,18249.0,13049.0,1.0
p_source[495],0.129,0.018,0.095,0.166,0.0,0.0,26519.0,10350.0,1.0
p_source[496],0.245,0.012,0.221,0.269,0.0,0.0,17038.0,11673.0,1.0
p_source[497],0.195,0.012,0.171,0.219,0.0,0.0,18228.0,12764.0,1.0
p_source[498],0.139,0.052,0.052,0.244,0.0,0.001,19842.0,11287.0,1.0
p_source[499],0.226,0.073,0.094,0.368,0.0,0.001,22645.0,12089.0,1.0
p_source[500],0.187,0.066,0.073,0.316,0.0,0.001,20869.0,11712.0,1.0
p_source[501],0.175,0.059,0.069,0.291,0.0,0.001,18280.0,11505.0,1.0
p_source[502],0.193,0.064,0.074,0.315,0.0,0.001,21277.0,11407.0,1.0
p_source[503],0.165,0.071,0.047,0.306,0.001,0.001,17836.0,10911.0,1.0
p_source[504],0.176,0.07,0.055,0.314,0.0,0.001,21804.0,11318.0,1.0
p_source[505],0.131,0.015,0.103,0.161,0.0,0.0,26877.0,12469.0,1.0
p_source[506],0.096,0.014,0.069,0.124,0.0,0.0,25051.0,11829.0,1.0
p_source[507],0.156,0.014,0.13,0.183,0.0,0.0,22284.0,11780.0,1.0
p_source[508],0.108,0.044,0.035,0.195,0.0,0.0,21039.0,10747.0,1.0
p_source[509],0.094,0.021,0.055,0.136,0.0,0.0,25274.0,10800.0,1.0
p_source[510],0.156,0.023,0.114,0.201,0.0,0.0,29745.0,11780.0,1.0
p_source[511],0.186,0.026,0.134,0.237,0.0,0.0,24939.0,10882.0,1.0
p_source[512],0.217,0.029,0.165,0.279,0.0,0.0,29373.0,11273.0,1.0
p_source[513],0.203,0.044,0.123,0.292,0.0,0.0,25145.0,11410.0,1.0
p_source[514],0.183,0.04,0.107,0.264,0.0,0.0,25097.0,11034.0,1.0
p_source[515],0.171,0.024,0.128,0.22,0.0,0.0,28164.0,8959.0,1.0
p_source[516],0.156,0.025,0.108,0.205,0.0,0.0,27003.0,11350.0,1.0
p_source[517],0.154,0.024,0.109,0.202,0.0,0.0,26690.0,11120.0,1.0
p_source[518],0.101,0.017,0.07,0.136,0.0,0.0,27781.0,11571.0,1.0
p_source[519],0.188,0.028,0.134,0.245,0.0,0.0,25059.0,11070.0,1.0
p_source[520],0.178,0.027,0.128,0.231,0.0,0.0,27528.0,10897.0,1.0
p_source[521],0.19,0.032,0.128,0.251,0.0,0.0,28423.0,11559.0,1.0
p_source[522],0.177,0.03,0.122,0.24,0.0,0.0,25713.0,10968.0,1.0
p_source[523],0.117,0.015,0.089,0.148,0.0,0.0,27784.0,11261.0,1.0
p_source[524],0.261,0.035,0.194,0.329,0.0,0.0,26590.0,11203.0,1.0
p_source[525],0.228,0.031,0.169,0.291,0.0,0.0,27556.0,11466.0,1.0
p_source[526],0.233,0.03,0.174,0.292,0.0,0.0,26800.0,11048.0,1.0
p_source[527],0.196,0.03,0.138,0.256,0.0,0.0,28073.0,11547.0,1.0
p_source[528],0.135,0.015,0.105,0.166,0.0,0.0,24621.0,10978.0,1.0
p_source[529],0.199,0.017,0.167,0.232,0.0,0.0,20601.0,12455.0,1.0
p_source[530],0.218,0.016,0.189,0.25,0.0,0.0,20534.0,11921.0,1.0
p_source[531],0.206,0.015,0.176,0.236,0.0,0.0,19166.0,11991.0,1.0
p_source[532],0.218,0.017,0.185,0.25,0.0,0.0,22111.0,12075.0,1.0
p_source[533],0.197,0.071,0.072,0.338,0.001,0.001,19964.0,11987.0,1.0
p_source[534],0.189,0.06,0.082,0.31,0.0,0.001,20283.0,10827.0,1.0
p_source[535],0.178,0.054,0.083,0.287,0.0,0.0,19561.0,11158.0,1.0
p_source[536],0.264,0.029,0.208,0.322,0.0,0.0,24665.0,11981.0,1.0
p_source[537],0.174,0.038,0.102,0.249,0.0,0.0,26542.0,10973.0,1.0
p_source[538],0.412,0.038,0.337,0.488,0.0,0.0,27329.0,11579.0,1.0
p_source[539],0.253,0.045,0.169,0.345,0.0,0.0,26042.0,11408.0,1.0
p_source[540],0.185,0.037,0.116,0.261,0.0,0.0,24479.0,10802.0,1.0
p_source[541],0.287,0.038,0.213,0.364,0.0,0.0,28319.0,10346.0,1.0
p_source[542],0.123,0.011,0.102,0.146,0.0,0.0,23520.0,10994.0,1.0
p_source[543],0.097,0.014,0.07,0.123,0.0,0.0,27758.0,10129.0,1.0
p_source[544],0.129,0.014,0.102,0.157,0.0,0.0,27755.0,11429.0,1.0
p_source[545],0.187,0.018,0.151,0.222,0.0,0.0,26107.0,11190.0,1.0
p_source[546],0.185,0.019,0.15,0.224,0.0,0.0,24722.0,11194.0,1.0
p_source[547],0.05,0.013,0.028,0.076,0.0,0.0,26654.0,10912.0,1.0
p_source[548],0.116,0.014,0.089,0.144,0.0,0.0,27399.0,11821.0,1.0
p_source[549],0.073,0.009,0.055,0.09,0.0,0.0,27626.0,11443.0,1.0
p_source[550],0.081,0.013,0.055,0.107,0.0,0.0,27338.0,10920.0,1.0
p_source[551],0.063,0.01,0.045,0.082,0.0,0.0,29756.0,10979.0,1.0
p_source[552],0.032,0.011,0.012,0.054,0.0,0.0,26485.0,12855.0,1.0
p_source[553],0.032,0.009,0.014,0.049,0.0,0.0,22786.0,12272.0,1.0
p_source[554],0.177,0.08,0.043,0.331,0.001,0.001,21680.0,10857.0,1.0
p_source[555],0.168,0.075,0.042,0.315,0.001,0.001,23640.0,11113.0,1.0
p_source[556],0.174,0.076,0.041,0.322,0.001,0.001,23503.0,11505.0,1.0
p_source[557],0.152,0.041,0.077,0.236,0.0,0.0,27246.0,12024.0,1.0
p_source[558],0.132,0.013,0.107,0.159,0.0,0.0,26511.0,11416.0,1.0
p_source[559],0.21,0.019,0.172,0.246,0.0,0.0,24803.0,11158.0,1.0
p_source[560],0.261,0.023,0.217,0.305,0.0,0.0,25477.0,11831.0,1.0
p_source[561],0.256,0.022,0.213,0.298,0.0,0.0,25025.0,11482.0,1.0
p_source[562],0.21,0.024,0.164,0.257,0.0,0.0,28213.0,11182.0,1.0
p_source[563],0.035,0.016,0.009,0.068,0.0,0.0,21755.0,10853.0,1.0
p_source[564],0.032,0.01,0.014,0.052,0.0,0.0,23384.0,11502.0,1.0
p_source[565],0.038,0.012,0.016,0.061,0.0,0.0,27409.0,11915.0,1.0
p_source[566],0.041,0.012,0.018,0.065,0.0,0.0,25733.0,12133.0,1.0
p_source[567],0.029,0.01,0.012,0.049,0.0,0.0,23932.0,11433.0,1.0
p_source[568],0.122,0.035,0.061,0.192,0.0,0.0,24815.0,12026.0,1.0
